timestamp,src_ip,dst_ip,proto,length,ttl,src_port,dst_port,flags,tcp_window,attack_type,window_idx
1779557690.011486,192.168.1.3,192.168.1.100,6,376,116,37567,443,S,18006.0,,2
1779557690.013154,192.168.1.16,192.168.1.100,6,677,78,37686,443,S,43243.0,,2
1779557690.022126,192.168.1.32,192.168.1.100,6,427,100,38878,8443,PA,40066.0,,2
1779557690.094934,192.168.1.51,192.168.1.100,6,476,104,33735,3306,S,58269.0,,3
1779557690.111485,192.168.1.30,192.168.1.100,6,245,95,44692,8443,FA,13311.0,,3
1779557690.116888,192.168.1.37,192.168.1.100,17,625,95,30477,8443,,,,3
1779557690.1522,192.168.1.27,192.168.1.100,6,229,74,51849,22,A,54199.0,,3
1779557690.153749,192.168.1.36,192.168.1.100,6,170,88,47217,8443,S,60041.0,,3
1779557690.156048,192.168.1.31,192.168.1.100,17,693,94,35628,22,,,,3
1779557690.185729,192.168.1.26,192.168.1.100,6,510,88,36734,53,FA,63894.0,,3
1779557690.190247,192.168.1.6,192.168.1.100,6,548,79,58445,53,A,10576.0,,3
1779557690.211119,192.168.1.12,192.168.1.100,6,358,124,41687,22,A,49456.0,,3
1779557690.255917,192.168.1.16,192.168.1.100,17,349,76,47696,8443,,,,3
1779557690.256289,192.168.1.51,192.168.1.100,6,81,108,37315,80,S,35706.0,,3
1779557690.274395,192.168.1.31,192.168.1.100,1,474,97,38703,53,,,,3
1779557690.32673,192.168.1.33,192.168.1.100,6,277,115,51784,8080,A,33917.0,,3
1779557690.330031,192.168.1.29,192.168.1.100,6,412,97,46986,8080,A,64228.0,,3
1779557690.332165,192.168.1.4,192.168.1.100,6,513,116,57555,22,A,38321.0,,3
1779557690.340671,192.168.1.17,192.168.1.100,6,447,80,33932,22,A,39467.0,,3
1779557690.363394,192.168.1.7,192.168.1.100,17,197,81,37268,8080,,,,3
1779557690.376185,192.168.1.30,192.168.1.100,6,387,90,45995,80,SA,35430.0,,3
1779557690.388333,192.168.1.37,192.168.1.100,6,139,108,43896,443,A,15200.0,,3
1779557690.388952,192.168.1.25,192.168.1.100,6,390,83,51926,8443,SA,23951.0,,3
1779557690.404683,192.168.1.32,192.168.1.100,6,180,85,33471,8080,S,12985.0,,3
1779557690.44734,192.168.1.45,192.168.1.100,6,365,98,50266,3306,A,56110.0,,3
1779557690.45131,192.168.1.16,192.168.1.100,17,436,101,41516,53,,,,3
1779557690.452569,192.168.1.9,192.168.1.100,17,313,99,50051,53,,,,3
1779557690.455139,192.168.1.10,192.168.1.100,6,288,65,46661,443,A,9218.0,,3
1779557690.523883,192.168.1.2,192.168.1.100,17,590,66,40735,3306,,,,3
1779557690.524361,192.168.1.49,192.168.1.100,17,714,70,50503,8443,,,,3
1779557690.535602,192.168.1.26,192.168.1.100,6,399,70,56772,22,PA,20965.0,,3
1779557690.565016,192.168.1.13,192.168.1.100,6,538,90,52218,80,SA,15738.0,,3
1779557690.583303,192.168.1.14,192.168.1.100,6,534,124,42091,8080,A,54959.0,,3
1779557690.66559,192.168.1.28,192.168.1.100,17,229,89,59295,443,,,,3
1779557690.683875,192.168.1.24,192.168.1.100,17,550,80,52562,8080,,,,3
1779557690.784743,192.168.1.26,192.168.1.100,6,399,90,52421,3306,FA,46813.0,,3
1779557690.821487,192.168.1.23,192.168.1.100,6,328,81,54429,8443,FA,56232.0,,3
1779557690.823349,192.168.1.36,192.168.1.100,6,423,121,45526,8443,S,27653.0,,3
1779557690.826614,192.168.1.11,192.168.1.100,6,396,89,49811,80,FA,53185.0,,3
1779557690.836534,192.168.1.19,192.168.1.100,6,350,69,49196,443,SA,13805.0,,3
1779557690.836921,192.168.1.46,192.168.1.100,6,349,75,52485,443,FA,33187.0,,3
1779557690.837695,192.168.1.49,192.168.1.100,6,238,113,51539,3306,SA,26126.0,,3
1779557690.865632,192.168.1.42,192.168.1.100,6,558,103,34825,3306,A,13565.0,,3
1779557690.919171,192.168.1.41,192.168.1.100,17,435,102,37624,8443,,,,3
1779557690.941641,192.168.1.3,192.168.1.100,17,385,68,53299,22,,,,3
1779557690.962401,192.168.1.36,192.168.1.100,6,228,89,39267,8080,A,65125.0,,3
1779557690.993213,192.168.1.45,192.168.1.100,17,317,106,32594,80,,,,3
1779557690.995293,192.168.1.29,192.168.1.100,17,92,119,33225,3306,,,,3
1779557691.012393,192.168.1.22,192.168.1.100,6,240,93,54607,3306,S,21864.0,,3
1779557691.04261,192.168.1.25,192.168.1.100,17,238,76,45591,80,,,,3
1779557691.049509,192.168.1.2,192.168.1.100,17,256,89,33127,8443,,,,3
1779557691.0639,192.168.1.24,192.168.1.100,6,250,101,38203,8443,A,42797.0,,3
1779557691.075155,192.168.1.36,192.168.1.100,17,578,84,52887,3306,,,,3
1779557691.108591,192.168.1.37,192.168.1.100,6,356,114,38927,3306,A,53485.0,,3
1779557691.109824,192.168.1.39,192.168.1.100,6,51,80,50875,53,A,41513.0,,3
1779557691.144387,192.168.1.51,192.168.1.100,6,372,80,58368,3306,PA,43816.0,,3
1779557691.156711,192.168.1.36,192.168.1.100,17,463,87,33119,8443,,,,3
1779557691.199826,192.168.1.4,192.168.1.100,17,267,83,50874,3306,,,,3
1779557691.207108,192.168.1.9,192.168.1.100,6,40,119,30304,53,A,39622.0,,3
1779557691.21786,192.168.1.8,192.168.1.100,6,188,67,51493,8443,PA,30876.0,,3
1779557691.219206,192.168.1.34,192.168.1.100,6,40,123,54013,443,A,32831.0,,3
1779557691.25345,192.168.1.33,192.168.1.100,6,140,120,33304,80,A,30960.0,,3
1779557691.266519,192.168.1.28,192.168.1.100,6,257,64,42581,8080,S,36020.0,,3
1779557691.280646,192.168.1.23,192.168.1.100,6,345,109,52609,80,S,46864.0,,3
1779557691.307137,192.168.1.43,192.168.1.100,6,618,112,37023,3306,A,19601.0,,3
1779557691.322479,192.168.1.27,192.168.1.100,17,236,75,59001,8443,,,,3
1779557691.350911,192.168.1.23,192.168.1.100,17,452,106,55769,8080,,,,3
1779557691.363852,192.168.1.2,192.168.1.100,6,212,71,59158,53,FA,8788.0,,3
1779557691.371378,192.168.1.16,192.168.1.100,1,101,99,35378,8080,,,,3
1779557691.40904,192.168.1.26,192.168.1.100,6,443,96,57402,443,PA,65483.0,,3
1779557691.410625,192.168.1.18,192.168.1.100,1,481,101,39954,8080,,,,3
1779557691.425175,192.168.1.45,192.168.1.100,6,322,65,47767,443,FA,39760.0,,3
1779557691.447268,192.168.1.45,192.168.1.100,6,366,85,49010,80,A,44043.0,,3
1779557691.453174,192.168.1.25,192.168.1.100,6,141,107,54122,80,SA,20841.0,,3
1779557691.454439,192.168.1.14,192.168.1.100,17,592,75,47729,3306,,,,3
1779557691.462593,192.168.1.42,192.168.1.100,6,416,90,31938,3306,FA,28748.0,,3
1779557691.488829,192.168.1.38,192.168.1.100,6,421,69,45597,443,PA,51938.0,,3
1779557691.529608,192.168.1.11,192.168.1.100,6,647,100,56390,8443,A,42482.0,,3
1779557691.538979,192.168.1.22,192.168.1.100,6,419,96,52102,8080,A,51321.0,,3
1779557691.562868,192.168.1.27,192.168.1.100,6,665,111,39639,8080,PA,32651.0,,3
1779557691.607122,192.168.1.24,192.168.1.100,17,580,86,58811,8443,,,,3
1779557691.621531,192.168.1.6,192.168.1.100,6,199,78,41288,22,A,56012.0,,3
1779557691.656523,192.168.1.30,192.168.1.100,6,672,121,56379,8080,A,17116.0,,3
1779557691.662349,192.168.1.6,192.168.1.100,6,206,66,50482,3306,PA,27480.0,,3
1779557691.702867,192.168.1.7,192.168.1.100,17,378,97,55466,53,,,,3
1779557691.705936,192.168.1.22,192.168.1.100,6,1061,117,46962,53,SA,47282.0,,3
1779557691.711494,192.168.1.23,192.168.1.100,6,191,70,39229,53,A,20651.0,,3
1779557691.711847,192.168.1.12,192.168.1.100,17,207,79,47769,8080,,,,3
1779557691.734857,192.168.1.14,192.168.1.100,6,437,108,43626,443,S,55318.0,,3
1779557691.753029,192.168.1.18,192.168.1.100,6,704,122,36246,443,PA,15533.0,,3
1779557691.769259,192.168.1.7,192.168.1.100,6,357,126,31532,8443,A,34600.0,,3
1779557691.783279,192.168.1.11,192.168.1.100,6,575,106,31818,80,A,27780.0,,3
1779557691.78401,192.168.1.38,192.168.1.100,6,373,117,31437,8080,FA,15071.0,,3
1779557691.795553,192.168.1.24,192.168.1.100,17,427,79,34249,3306,,,,3
1779557691.799128,192.168.1.33,192.168.1.100,17,266,123,47194,3306,,,,3
1779557691.802912,192.168.1.22,192.168.1.100,6,609,119,32171,80,A,49253.0,,3
1779557691.818241,192.168.1.43,192.168.1.100,6,508,114,33481,8080,FA,22960.0,,3
1779557691.822711,192.168.1.14,192.168.1.100,17,483,117,43215,80,,,,3
1779557691.83258,192.168.1.35,192.168.1.100,17,376,93,46688,80,,,,3
1779557691.837762,192.168.1.31,192.168.1.100,6,55,76,47759,3306,A,38349.0,,3
1779557691.849359,192.168.1.32,192.168.1.100,6,386,76,39413,443,FA,29878.0,,3
1779557691.856038,192.168.1.20,192.168.1.100,1,633,111,41909,8080,,,,3
1779557691.862227,192.168.1.3,192.168.1.100,6,485,107,40036,8443,A,24762.0,,3
1779557691.888803,192.168.1.36,192.168.1.100,6,524,108,40904,443,S,48324.0,,3
1779557691.909637,192.168.1.50,192.168.1.100,6,308,100,31224,443,SA,48564.0,,3
1779557691.937495,192.168.1.32,192.168.1.100,6,410,110,34109,8080,PA,50032.0,,3
1779557691.938932,192.168.1.10,192.168.1.100,17,329,99,50696,22,,,,3
1779557691.973672,192.168.1.17,192.168.1.100,6,503,127,32698,8080,S,15392.0,,3
1779557691.996328,192.168.1.33,192.168.1.100,6,179,127,32039,80,FA,30066.0,,3
1779557691.998788,192.168.1.40,192.168.1.100,6,527,124,48402,443,PA,14412.0,,3
1779557692.001862,192.168.1.48,192.168.1.100,6,408,121,45693,8080,FA,50337.0,,3
1779557692.020628,192.168.1.18,192.168.1.100,17,183,104,55203,8443,,,,3
1779557692.025459,192.168.1.47,192.168.1.100,6,40,97,53300,443,FA,61227.0,,3
1779557692.11363,192.168.1.44,192.168.1.100,6,870,108,51795,443,S,39868.0,,4
1779557692.137588,192.168.1.31,192.168.1.100,6,384,80,39981,53,PA,59752.0,,4
1779557692.147303,192.168.1.3,192.168.1.100,6,522,79,52096,3306,SA,40656.0,,4
1779557692.148274,192.168.1.45,192.168.1.100,6,495,108,32229,80,FA,58957.0,,4
1779557692.154143,192.168.1.8,192.168.1.100,6,251,87,34826,53,A,16154.0,,4
1779557692.157025,192.168.1.35,192.168.1.100,6,128,118,53461,80,FA,22848.0,,4
1779557692.176977,192.168.1.29,192.168.1.100,6,497,128,34125,80,PA,49076.0,,4
1779557692.196708,192.168.1.32,192.168.1.100,17,40,76,42611,3306,,,,4
1779557692.223714,192.168.1.41,192.168.1.100,6,357,86,49276,80,PA,38178.0,,4
1779557692.246481,192.168.1.16,192.168.1.100,6,40,77,43216,443,A,57536.0,,4
1779557692.250029,192.168.1.22,192.168.1.100,6,463,115,36380,443,PA,50883.0,,4
1779557692.252598,192.168.1.43,192.168.1.100,6,350,108,39308,80,A,25095.0,,4
1779557692.256732,192.168.1.19,192.168.1.100,6,103,86,30777,3306,A,63628.0,,4
1779557692.267625,192.168.1.37,192.168.1.100,6,717,102,46113,22,A,53927.0,,4
1779557692.283333,192.168.1.42,192.168.1.100,6,595,66,49810,22,PA,27779.0,,4
1779557692.284666,192.168.1.48,192.168.1.100,6,168,105,33584,8080,A,28319.0,,4
1779557692.29323,192.168.1.27,192.168.1.100,6,402,116,32170,53,A,61149.0,,4
1779557692.331536,192.168.1.18,192.168.1.100,6,534,101,51008,22,PA,33417.0,,4
1779557692.342006,192.168.1.3,192.168.1.100,17,394,86,58940,80,,,,4
1779557692.421173,192.168.1.10,192.168.1.100,6,212,87,50247,53,PA,46624.0,,4
1779557692.422508,192.168.1.28,192.168.1.100,6,742,116,39200,8080,S,29701.0,,4
1779557692.47212,192.168.1.18,192.168.1.100,17,288,69,55665,443,,,,4
1779557692.506605,192.168.1.3,192.168.1.100,6,169,106,30065,80,S,26953.0,,4
1779557692.538664,192.168.1.17,192.168.1.100,6,559,93,35467,22,A,49521.0,,4
1779557692.54998,192.168.1.31,192.168.1.100,6,180,99,59587,3306,PA,23437.0,,4
1779557692.561447,192.168.1.6,192.168.1.100,6,397,128,55542,443,FA,40853.0,,4
1779557692.575107,192.168.1.33,192.168.1.100,17,485,118,31230,3306,,,,4
1779557692.616757,192.168.1.19,192.168.1.100,6,378,74,54687,8443,S,52657.0,,4
1779557692.618876,192.168.1.33,192.168.1.100,6,626,96,41775,8443,PA,61736.0,,4
1779557692.623477,192.168.1.33,192.168.1.100,6,491,91,56427,53,A,47562.0,,4
1779557692.628522,192.168.1.50,192.168.1.100,17,254,86,42491,8080,,,,4
1779557692.640208,192.168.1.41,192.168.1.100,6,824,118,35856,53,PA,13797.0,,4
1779557692.640683,192.168.1.39,192.168.1.100,6,609,91,59300,8080,A,16276.0,,4
1779557692.644094,192.168.1.5,192.168.1.100,17,513,118,44077,3306,,,,4
1779557692.644371,192.168.1.48,192.168.1.100,6,609,114,32907,80,FA,21588.0,,4
1779557692.701835,192.168.1.22,192.168.1.100,17,164,109,33753,53,,,,4
1779557692.728551,192.168.1.34,192.168.1.100,6,202,96,56923,8443,A,9730.0,,4
1779557692.763416,192.168.1.44,192.168.1.100,17,183,102,39934,53,,,,4
1779557692.769056,192.168.1.25,192.168.1.100,6,167,64,43212,22,SA,52050.0,,4
1779557692.774178,192.168.1.10,192.168.1.100,6,338,67,43035,80,A,31457.0,,4
1779557692.778659,192.168.1.40,192.168.1.100,6,271,72,39018,8080,A,17854.0,,4
1779557692.801974,192.168.1.32,192.168.1.100,1,212,64,58577,80,,,,4
1779557692.80668,192.168.1.2,192.168.1.100,1,359,68,55825,80,,,,4
1779557692.808841,192.168.1.46,192.168.1.100,6,936,125,45203,22,FA,13751.0,,4
1779557692.872652,192.168.1.16,192.168.1.100,6,239,64,43982,443,FA,31641.0,,4
1779557692.877557,192.168.1.51,192.168.1.100,6,765,92,54942,53,A,19198.0,,4
1779557692.886718,192.168.1.33,192.168.1.100,1,252,76,38865,8080,,,,4
1779557692.914466,192.168.1.28,192.168.1.100,6,391,94,46508,443,A,35041.0,,4
1779557692.945878,192.168.1.30,192.168.1.100,6,519,127,53287,8443,SA,59580.0,,4
1779557692.952411,192.168.1.21,192.168.1.100,6,169,87,35302,443,A,32953.0,,4
1779557692.968082,192.168.1.49,192.168.1.100,6,434,101,48085,3306,S,47644.0,,4
1779557693.010292,192.168.1.41,192.168.1.100,17,478,120,58618,22,,,,4
1779557693.031441,192.168.1.16,192.168.1.100,6,442,91,37100,22,A,62626.0,,4
1779557693.055563,192.168.1.36,192.168.1.100,6,119,65,34271,22,FA,57287.0,,4
1779557693.077814,192.168.1.48,192.168.1.100,17,318,112,42544,443,,,,4
1779557693.096526,192.168.1.43,192.168.1.100,6,494,112,57351,8443,SA,23070.0,,4
1779557693.168769,192.168.1.4,192.168.1.100,17,656,86,38610,3306,,,,4
1779557693.190553,192.168.1.32,192.168.1.100,6,286,67,50223,80,FA,61768.0,,4
1779557693.22385,192.168.1.24,192.168.1.100,6,565,75,48869,53,PA,19614.0,,4
1779557693.237608,192.168.1.10,192.168.1.100,17,149,107,59020,8080,,,,4
1779557693.247444,192.168.1.24,192.168.1.100,6,470,85,57420,3306,PA,54194.0,,4
1779557693.247692,192.168.1.23,192.168.1.100,6,334,92,48576,80,A,27236.0,,4
1779557693.253917,192.168.1.40,192.168.1.100,6,572,109,35473,53,S,56903.0,,4
1779557693.265746,192.168.1.41,192.168.1.100,6,186,84,55686,8443,A,34685.0,,4
1779557693.280074,192.168.1.7,192.168.1.100,6,333,105,59390,8080,S,38513.0,,4
1779557693.300484,192.168.1.5,192.168.1.100,17,470,69,48224,443,,,,4
1779557693.300655,192.168.1.26,192.168.1.100,17,228,103,35857,53,,,,4
1779557693.303718,192.168.1.43,192.168.1.100,6,171,86,35739,8080,FA,38272.0,,4
1779557693.318732,192.168.1.19,192.168.1.100,17,653,118,45378,3306,,,,4
1779557693.3247,192.168.1.36,192.168.1.100,6,254,81,39235,8443,SA,46021.0,,4
1779557693.382792,192.168.1.41,192.168.1.100,6,323,72,32946,8443,FA,19228.0,,4
1779557693.384284,192.168.1.11,192.168.1.100,1,110,103,37869,53,,,,4
1779557693.38592,192.168.1.25,192.168.1.100,6,269,98,53246,443,FA,57619.0,,4
1779557693.402742,192.168.1.17,192.168.1.100,17,499,125,30026,8080,,,,4
1779557693.428491,192.168.1.26,192.168.1.100,1,261,107,50056,80,,,,4
1779557693.447901,192.168.1.37,192.168.1.100,6,515,109,48575,80,S,28777.0,,4
1779557693.455284,192.168.1.39,192.168.1.100,17,656,127,47356,22,,,,4
1779557693.52174,192.168.1.25,192.168.1.100,6,352,85,51166,53,PA,11125.0,,4
1779557693.561299,192.168.1.49,192.168.1.100,6,652,107,46920,22,A,19138.0,,4
1779557693.563389,192.168.1.37,192.168.1.100,6,40,72,58735,53,A,44184.0,,4
1779557693.565311,192.168.1.43,192.168.1.100,6,343,110,35499,3306,FA,60041.0,,4
1779557693.627286,192.168.1.23,192.168.1.100,6,214,107,40241,8080,PA,56607.0,,4
1779557693.632671,192.168.1.9,192.168.1.100,6,331,125,36443,22,FA,54005.0,,4
1779557693.697403,192.168.1.41,192.168.1.100,6,212,112,36369,3306,FA,62447.0,,4
1779557693.727184,192.168.1.18,192.168.1.100,6,374,111,58372,53,A,62564.0,,4
1779557693.72943,192.168.1.39,192.168.1.100,6,314,79,44654,22,FA,26850.0,,4
1779557693.733493,192.168.1.12,192.168.1.100,17,142,112,59733,22,,,,4
1779557693.758494,192.168.1.20,192.168.1.100,6,298,75,45979,443,A,58512.0,,4
1779557693.766829,192.168.1.37,192.168.1.100,6,391,113,59177,3306,SA,40409.0,,4
1779557693.776528,192.168.1.19,192.168.1.100,17,332,104,38628,8443,,,,4
1779557693.82738,192.168.1.6,192.168.1.100,6,40,118,44927,8443,PA,12133.0,,4
1779557693.835244,192.168.1.40,192.168.1.100,17,710,124,58551,22,,,,4
1779557693.857942,192.168.1.6,192.168.1.100,6,262,69,59400,8080,SA,11208.0,,4
1779557693.879256,192.168.1.18,192.168.1.100,6,558,125,44200,8443,FA,11765.0,,4
1779557693.885902,192.168.1.22,192.168.1.100,17,563,87,40600,80,,,,4
1779557693.891263,192.168.1.50,192.168.1.100,6,585,81,48542,53,S,31025.0,,4
1779557693.902708,192.168.1.29,192.168.1.100,6,195,89,41090,3306,SA,44495.0,,4
1779557693.905032,192.168.1.48,192.168.1.100,6,576,97,32225,3306,A,63904.0,,4
1779557693.995363,192.168.1.31,192.168.1.100,6,474,108,46765,3306,A,59381.0,,4
1779557694.001342,192.168.1.3,192.168.1.100,6,458,64,34366,80,FA,56637.0,,4
1779557694.002539,192.168.1.35,192.168.1.100,6,440,101,57995,3306,SA,25632.0,,4
1779557694.006696,192.168.1.20,192.168.1.100,6,156,89,56274,8443,SA,8743.0,,4
1779557694.053834,192.168.1.8,192.168.1.100,6,377,82,59703,22,A,25614.0,,4
1779557694.086831,192.168.1.51,192.168.1.100,6,401,105,36231,8443,A,10465.0,,4
1779557694.113007,192.168.1.43,192.168.1.100,6,40,89,34128,53,SA,38348.0,,5
1779557694.119498,192.168.1.19,192.168.1.100,17,208,87,57923,53,,,,5
1779557694.145222,192.168.1.4,192.168.1.100,1,298,122,38081,8080,,,,5
1779557694.167486,192.168.1.12,192.168.1.100,6,285,78,49870,80,PA,32607.0,,5
1779557694.18057,192.168.1.29,192.168.1.100,17,444,127,57035,22,,,,5
1779557694.264355,192.168.1.44,192.168.1.100,17,253,91,49002,53,,,,5
1779557694.296637,192.168.1.3,192.168.1.100,1,457,72,47967,8080,,,,5
1779557694.307398,192.168.1.13,192.168.1.100,17,313,85,48783,3306,,,,5
1779557694.327089,192.168.1.41,192.168.1.100,6,498,69,41561,80,A,17948.0,,5
1779557694.32903,192.168.1.37,192.168.1.100,6,507,66,36310,8443,PA,52373.0,,5
1779557694.334262,192.168.1.13,192.168.1.100,6,88,69,32459,8443,S,16751.0,,5
1779557694.35084,192.168.1.40,192.168.1.100,6,579,77,53581,8443,FA,61423.0,,5
1779557694.37387,192.168.1.13,192.168.1.100,17,363,114,59789,80,,,,5
1779557694.391836,192.168.1.26,192.168.1.100,6,282,111,49399,8443,A,38097.0,,5
1779557694.454355,192.168.1.49,192.168.1.100,6,443,117,33727,443,FA,41904.0,,5
1779557694.469085,192.168.1.15,192.168.1.100,6,146,128,37259,443,A,27020.0,,5
1779557694.472063,192.168.1.38,192.168.1.100,6,702,107,31073,3306,FA,29023.0,,5
1779557694.47416,192.168.1.27,192.168.1.100,17,337,84,35547,8080,,,,5
1779557694.487812,192.168.1.36,192.168.1.100,6,312,77,39625,53,FA,22010.0,,5
1779557694.519664,192.168.1.41,192.168.1.100,17,529,94,53388,22,,,,5
1779557694.521632,192.168.1.16,192.168.1.100,17,614,103,40661,443,,,,5
1779557694.532153,192.168.1.16,192.168.1.100,6,325,70,44250,53,A,58123.0,,5
1779557694.553594,192.168.1.45,192.168.1.100,6,637,93,38170,8443,S,63560.0,,5
1779557694.562287,192.168.1.16,192.168.1.100,6,604,101,34560,3306,A,49741.0,,5
1779557694.59458,192.168.1.23,192.168.1.100,6,506,110,38074,22,A,12967.0,,5
1779557694.599539,192.168.1.34,192.168.1.100,17,251,122,57288,80,,,,5
1779557694.59996,192.168.1.6,192.168.1.100,6,741,106,55513,443,A,52392.0,,5
1779557694.607728,192.168.1.35,192.168.1.100,17,659,101,39821,22,,,,5
1779557694.612775,192.168.1.15,192.168.1.100,6,463,128,35137,53,SA,55253.0,,5
1779557694.614667,192.168.1.51,192.168.1.100,6,729,126,45446,3306,S,21161.0,,5
1779557694.671444,192.168.1.38,192.168.1.100,6,214,95,38912,3306,A,23212.0,,5
1779557694.672706,192.168.1.16,192.168.1.100,6,285,66,52619,8443,A,61590.0,,5
1779557694.702032,192.168.1.6,192.168.1.100,1,166,91,59108,443,,,,5
1779557694.736257,192.168.1.34,192.168.1.100,6,625,73,32550,8443,A,14832.0,,5
1779557694.770345,192.168.1.45,192.168.1.100,6,658,112,51151,8443,SA,29958.0,,5
1779557694.773077,192.168.1.7,192.168.1.100,1,289,77,42479,22,,,,5
1779557694.775775,192.168.1.30,192.168.1.100,6,184,98,45334,22,FA,22241.0,,5
1779557694.793143,192.168.1.48,192.168.1.100,17,145,119,42096,3306,,,,5
1779557694.798871,192.168.1.12,192.168.1.100,6,565,111,41245,22,SA,35236.0,,5
1779557694.80169,192.168.1.21,192.168.1.100,6,376,76,52820,8080,SA,34631.0,,5
1779557694.81612,192.168.1.50,192.168.1.100,6,547,71,30898,8443,A,18321.0,,5
1779557694.817053,192.168.1.32,192.168.1.100,6,562,114,33039,8443,A,59824.0,,5
1779557694.839822,192.168.1.19,192.168.1.100,17,216,97,37080,53,,,,5
1779557694.865881,192.168.1.19,192.168.1.100,6,206,117,56500,22,SA,61276.0,,5
1779557694.926251,192.168.1.19,192.168.1.100,17,347,124,37217,443,,,,5
1779557694.93538,192.168.1.39,192.168.1.100,17,586,80,45216,8080,,,,5
1779557694.937194,192.168.1.22,192.168.1.100,6,141,126,44260,443,FA,33427.0,,5
1779557694.94817,192.168.1.37,192.168.1.100,17,294,76,48269,80,,,,5
1779557695.011253,192.168.1.48,192.168.1.100,17,141,112,48229,22,,,,5
1779557695.03342,192.168.1.29,192.168.1.100,17,429,103,37157,8443,,,,5
1779557695.036556,192.168.1.5,192.168.1.100,17,529,110,55910,22,,,,5
1779557695.042435,192.168.1.50,192.168.1.100,6,646,106,45586,80,A,40728.0,,5
1779557695.088439,192.168.1.15,192.168.1.100,6,781,109,51821,8080,S,17047.0,,5
1779557695.100346,192.168.1.19,192.168.1.100,6,798,110,55316,8080,A,58578.0,,5
1779557695.127548,192.168.1.39,192.168.1.100,6,40,70,40406,8443,A,21979.0,,5
1779557695.130251,192.168.1.28,192.168.1.100,17,317,65,39014,8443,,,,5
1779557695.133361,192.168.1.10,192.168.1.100,17,682,128,48973,3306,,,,5
1779557695.157565,192.168.1.28,192.168.1.100,6,406,100,50154,8080,FA,36158.0,,5
1779557695.177382,192.168.1.30,192.168.1.100,6,422,99,48552,53,S,30214.0,,5
1779557695.196923,192.168.1.39,192.168.1.100,6,421,118,56442,53,S,27756.0,,5
1779557695.250701,192.168.1.33,192.168.1.100,6,224,116,38004,443,A,29270.0,,5
1779557695.349301,192.168.1.28,192.168.1.100,17,371,103,56550,443,,,,5
1779557695.402988,192.168.1.4,192.168.1.100,6,571,91,35239,8080,A,32963.0,,5
1779557695.440158,192.168.1.8,192.168.1.100,6,358,120,30955,22,A,9042.0,,5
1779557695.457584,192.168.1.51,192.168.1.100,1,662,81,43521,22,,,,5
1779557695.476483,192.168.1.41,192.168.1.100,6,457,105,30394,80,A,18256.0,,5
